Category,Channel,Message
NORMAL,0,From 1 to 100
NORMAL,0,From the beginning!! Come have fun!! Think of the landslides as just slides.
NORMAL,0,from the start
NORMAL,0,from VG2 (to kill)
NORMAL,0,Gayorzea is a friendly & welcoming Discord community for LGBTQ XIV players! Join at: https://discord.gg/gayorzea
NORMAL,0,Gemstone Farming and Ranking!!! All is welcome ^^ come and join! ♥
NORMAL,0,Get custom pictures of your character! Follow link for detail!  https://rsppictures.carrd.co/
NORMAL,0,Get ready for 5.45. Blu Discord for upcoming/old content https://discord.gg/NaTP2drE3E
NORMAL,0,Got stuck in combat and missed my 40 minute queue. Any chance someone wants to help? ;w;
NORMAL,0,Group 6/8 training Junction Shiva and titan
NORMAL,0,Handing out FREE fashion report gear by the Main Gold Saucer Aetheryte!  Come earn an easy 60K MGP!
NORMAL,0,Happy Brambles | half-rotate tiles | Relative | T/H N/E | https://tinyurl.com/yyw7lc3c
NORMAL,0,Have you been flexed on by some nerd that sits down anywhere as if they're on a chair? Well no more! PST for info on how to do it.
NORMAL,0,hoping to find people to do all 5 binding coils synced. might be afk pls join discord ohttps://discord.gg/mZYMYpTv
NORMAL,0,https://ff14.toolboxgaming.space/?id=064628192799061&preview=1#12 / Uptime Anti Air And Seed plus tower
NORMAL,0,"https://ff14.toolboxgaming.space/?id=622222975297061&preview=1 2 Chest, uptime voidgate 2"
NORMAL,0,I hope you are well <3
NORMAL,0,"I need help pls, I want this clear so many. practice, newbies/ vets welcome. Discord "
NORMAL,0,"i need to compete A9S unsync 20 or 21 times for anima weapon, plz be 70 or higher"
NORMAL,0,IDR how this fight works but who cares. I need a scale you can have the doggo.
NORMAL,0,In the name of the empire come BROTHERS come kill with me!!
NORMAL,0,Joe Biden. Joe Biden. Joe Biden. Midruda - znail - automarkers - 2-2-1-1 - party SE BOOM
NORMAL,0,Join Eorzea Multiverse! An 18+ discord for people looking for friends or relationships! https://discord.gg/d2nQSgk8j4
NORMAL,0,Join Eorzea Multiverse! An 18+ discord for people looking for friends or relationships! https://discord.gg/d2nQSgk8j4
NORMAL,0,Join Eorzea Multiverse! An 18+ discord for people looking for friends or relationships! https://discord.gg/d2nQSgk8j4
NORMAL,0,"Join for an invite to a CWLS for SHB Relics. Clusters+fragments farms for memories, and HW FATE farming for memories. "
NORMAL,0,"Join or /tell to get an ""OOF"""
NORMAL,0,Join us for weekly Rival Wings runs! Next scheduled time is Saturday at 8PM EST! https://discord.gg/revivalwings
NORMAL,0,Join us for weekly Rival Wings runs! Next scheduled time is Tonight AND Saturday at 8PM EST! discord.gg/revivalwings
NORMAL,0,Join us for weekly Rival Wings runs! Next scheduled time is tonight at 8PM EST! discord.gg/revivalwings
NORMAL,0,Join us for weekly Rival Wings runs! Next scheduled time is tonight at 8PM EST! discord.gg/revivalwings
NORMAL,0,Join us for weekly Rival Wings runs! Next scheduled time is tonight at 8PM EST! discord.gg/revivalwings
NORMAL,0,"just cleared, Cleaning up p1/p2 "
NORMAL,0,just looking for healer top :)
NORMAL,0,Kill/Log/Fun Party - Only P1- Dwayne/Chinese - Know the fight - Free ERP
NORMAL,0,KNOW WHAT TO DO. high dps pls - 2x2
NORMAL,0,Late night P2 Kill Party ?
NORMAL,0,Late night run for floor 100. Lets get that bread.
NORMAL,0,Late weekly from E9S to E11S - roster 4/8 - Start at 9pm/21h
NORMAL,0,"let's go, lesbians! join the primal sapphics community to meet other wlw <3 https://discord.gg/T8yKAPGEHC"
NORMAL,0,Level 80 map bring your own
NORMAL,0,Leveling new class feel free to join and grind dungeons
NORMAL,0,LF > Decorator (Gilgamesh)
NORMAL,0,Lf Clear have bonus as well
NORMAL,0,LF for group to clear so that we can get to emerald weapon
NORMAL,0,LF Home Designer Join or PM for details. High Budget
NORMAL,0,Lf Housing Decorater please join group as dm might not be returned
NORMAL,0,LF More Clears - 2's - Let's get some more weapons!
NORMAL,0,"LF new LGBT friends to chill with in Eorzea! Join up, let's chat, and hang out. I have discord as well :)"
NORMAL,0,LF someone to decorate my medium Shiro house join or tell. Discord: D͔#6699
NORMAL,0,"LFMs as SUB. Contact: Fairy#4454. Must have cleared currant Eden Savage. We are on Trinity Avow. State role, exp & character name. "
NORMAL,0,Looking for a few veterans to teach from basic relativity onward. Obviously confident p1 clears only. Discord available.
NORMAL,0,Looking for a SYNC community to run old extreme and savages :)
NORMAL,0,Looking for an artist discord or CWLS? Join Alphinaud's Art Apprentices! ★ https://discord.gg/EJDE8FeSXd (might be AFK)
NORMAL,0,Looking for healer n 2 dps spam run dungeons 63 t0 70
NORMAL,0,Looking for help clearing Omega's Savage Raids unsynced for Glam farming Bonus is available
NORMAL,0,Looking for housing designer.
NORMAL,0,Looking For Lvl 70 experienced Blu mages fr Ballafell Soccer TeamTonight at 10 pm est
NORMAL,0,Looking for other Filipino (Tagalog-Speaking) players for a Discord server/Cross-world LS. Add me: Kilee#2258
NORMAL,0,looking for party to get to floor 50 please getting few silver cheast if we can
NORMAL,0,Looking for someone to decorate my new home.Will pay
NORMAL,0,Looking for someone to decorate your house?! /tell me or discord Angel Yasei#8257 ^_^
NORMAL,0,"looking for someone to help me decorate my small plot, msg haru#0912 on disc :)"
NORMAL,0,looking to do pony farm for a few ex primals. plz be lvl 80 or close
NORMAL,0,Looking to find an LGBTQ+ Linkshell. Send me a tell. Thanks!
NORMAL,0,Looking to get just the dragoon headpiece glam! I'll pass on everything else
NORMAL,0,Looking to just complete these to see cutscenes and whatnot.
NORMAL,0,"Looking to learn second half of the fight, and then if all goes well farm!!"
NORMAL,0,Looking to Meld Materia icon status is still around. Also it seems to hide the party leader icon
NORMAL,0,Looking to sell medium odder otter walls(2mil) join or tell.
NORMAL,0,Magia 1 || No callouts wipe run || Eurekan Academy || I bet 12 gil on Channant dying.
NORMAL,0,Mermaid Themed Character Art! Come join at the chocokeep in Gridania on Siren: https://www.twitch.tv/kikilove135
NORMAL,0,mount farming party !!!! come join! down to help others!
NORMAL,0,need of new friends c: discord: nine#0069
NORMAL,0,Need one DPS for e9s reclear and e10s prog! Discord required. No salt and plenty of chaos!
NORMAL,0,Needing whm glam Come chill with me
NORMAL,0,"New House! Please visit and leave feedback. ^-^ (*AFK*) Gilgamesh, Shiro, Ward 23, plot 28"
NORMAL,0,New learning any help much apprectiated
NORMAL,0,New or Old and havent completed these Raids yet? Join up and see the second best raid.  Unsynced of course
NORMAL,0,"New season of Dr Stone, Re Zero, 7 Deadly Sins, and that Slime isekai anime"
NORMAL,0,New to ocean fishing working towards getting the mount!
NORMAL,0,new to the fight.... lets wipe together
NORMAL,0,NO SALT. Pairs / Cards. Tanks north pls. ^.^ ♥
NORMAL,0,Not a learning party. If you need to polish your gameplay make one yourself.
NORMAL,0,OH HEY THERE THIS IS A TRAP PARTY. PROGGING BARMBLES. ITS A CURSED STRAT. TRUST ME.
NORMAL,0,On void gate 2 mechanic.  Looking to clear.  Just need a tank for tonight with a static.
NORMAL,0,"opti/speed, sync buffs @430 & skip cycles "
NORMAL,0,P1 ->enrage<- party. Discord. Line lions. If your'e sneaking in to prog lions you'll be blisted.
NORMAL,0,p1 diamond dust prog and onwards ....not fresh but at least seen some mech.........
NORMAL,0,p1 enrage experience only shiva TH CW DPS CCW G1 N+E G2 S+W titan diagram provided line lions: shiva proggers will be killed
NORMAL,0,P1 Kill - P2 from start - Cross uptime lions
NORMAL,0,P1 kill and P2 training/Bilibili Lions only join if you can do all properly kick otherwise
NORMAL,0,P1 Kill/P2 from start. Don't be an impostor among us. Cross uptime lions.
NORMAL,0,P1 Lions to clear proggie. Line! Pic. Anyone out there? helllooooo echo echo echo
NORMAL,0,p2 advanced relativity/triple apoc. Hopefully a kill. p1 logs required. 0-1-2 chest helpers very welcome.
NORMAL,0,P2 Basic Rel. onwards. Chinese Lions
NORMAL,0,P2 cleanup/clear hopefully. No salt pls. 4x4 for orbs
NORMAL,0,"P2 dual apoc onward. P1 logs, well studied P2 all phase, stay long time for prog."
NORMAL,0,"P2 from start, uptime lions"
NORMAL,0,"P2 Prog Party | DPS ccw, T/H cw | T/H n/e, DPS s/w | n/s statues | bili lions | vets welcome <3"
NORMAL,0,parse/uptime blue/fox
NORMAL,0,"Pass my Jump Puzzle and write in my message book to win 300k gil! 0/3 Claimed [Levi, Lavender Bed Ward 3 Wing 1 Apt #82]"
NORMAL,0,Paying 100k for 3 RUNS ONLY to pass on dog. Loot is open. Must know fight and deal damage. Paid before queueing.
NORMAL,0,"Phase 1 prog, have seen enrage 2/2/2/2 please have watched video"
NORMAL,0,phase 2 fresh prog. if we wipe to p1 3 times i disband
NORMAL,0,phase 2 mechs practice. 4x4
NORMAL,0,"Platforms onward, Pls know what you're doing up to platforms. :) Helpers welcome."
NORMAL,0,"platforms onwards, got macro "
NORMAL,0,"Please join only if you know entire fight. Mistakes happen, no salt ♥"
NORMAL,0,Potd floor 200 please have 6 hrs free and discord
NORMAL,0,Pracise from start! Low sodium ♥
NORMAL,0,Practice from P2 with 2-2-2-2 strat please know P1 looking to learn swords and aim for the kill
NORMAL,0,"Practice from plat onward, intercardinal seeds"
NORMAL,0,Practice from Seeds and onward. Help appreciated o:
NORMAL,0,Practise platform and onward!
NORMAL,0,Practise platform and onward!
NORMAL,0,"Prog group. 4:4, Saw phase 2 enrage"
NORMAL,0,Prog to Clear | Pairs | Vets welcome | Helping FC mates
NORMAL,0,"Prog, new and experienced players present, discord w/ callouts available.   Healer south/dps behind boss for gaols."
NORMAL,0,"quick 2 chest, 4/8 static"
NORMAL,0,"R > Crossworld Linkshell dedicated to doing Castrum!  Get your clears, come farm for the title, or because it's fun. Join for inv!"
NORMAL,0,raid with static 7/8   weekly kill
NORMAL,0,Running 10 times for scales. Come hang!
NORMAL,0,Running Synced to second boss for Blue Spell .E�G� #61
NORMAL,0,Seen Enrage. 2-Chest Clear Party.
NORMAL,0,Shared fate farming if anyone wants to join.
NORMAL,0,Shifting Sky and onwards. Let's make some progress!
NORMAL,0,Spell #86. Currently on tank. Come for Log Clear/spell.
NORMAL,0,"Stop at 65, stack for second toss. Doggo farm, stay for others."
NORMAL,0,"Stop at 65, stack for second toss. Doggo farm, stay for others."
NORMAL,0,"Sundered sky clean up party! T/R rotate, Vets welcome \O"
NORMAL,0,"super bored lvling crafting, join and talk c: "
NORMAL,0,"synced, min ilvl, no echo."
NORMAL,0,"T/N H/S Tethers DPS Towers KB prevention dps uptime, Partners for the rest no salt farm party"
NORMAL,0,tank mount faaaaarm
NORMAL,0,Teaching/Learning party. Pairs for orbs
NORMAL,0,"Team clear for new players need help pleaaase, it's our duty :D"
NORMAL,0,There are savage undercutters on Twintania mb if you're looking for dirt cheap HQ Exarchic Ring of Casting/Slaying
NORMAL,0,This is the first time for me so anyone is welcome to join as long as you are nice :)
NORMAL,0,Tiles Practice! Discord Mandatory! Happy Brables  https://discord.gg/UEQNWw8
NORMAL,0,Tiles prog Stay a while              discord encouraged vets welcome
NORMAL,0,Titan clean up/ statues prog. 6/8 Static. Discord available. DPS ccw Line Lions E safe side.  8:30 EST to 10:30 EST
NORMAL,0,Titan prog| g1-NW g2-SE| TH-CCW
NORMAL,0,Training from start. Only intuition and talent.
NORMAL,0,Training p2 (1st holy link)
NORMAL,0,tryign to go lvl 60+
NORMAL,0,"Trying new classes, some people need clear. Thank you for your help <3"
NORMAL,0,Trying to complete this raid. Any help is welcome. Will do this synced or unsynched. All depends.
NORMAL,0,"Trying to learn the spell, come join!"
NORMAL,0,"Unsync clear for my alt. Come for WT, bonus poetics, or out of the goodness of your heart."
NORMAL,0,Unsync'd loot running; come get yer glams. Bring whatever.
